C_matrix:
1.000000	4.000000	9.000000	16.000000	25.000000	36.000000	49.000000	64.000000	81.000000	100.000000	121.000000	144.000000	169.000000	196.000000	225.000000	256.000000	289.000000	324.000000	361.000000	400.000000	441.000000	484.000000	529.000000	576.000000	625.000000	676.000000	729.000000	784.000000	841.000000	900.000000	961.000000	1024.000000	1089.000000	1156.000000	1225.000000	1296.000000	1369.000000	1444.000000	1521.000000	1600.000000	1681.000000	1764.000000	1849.000000	1936.000000	2025.000000	2116.000000	2209.000000	2304.000000	2401.000000	2500.000000	2601.000000	2704.000000	2809.000000	2916.000000	3025.000000	3136.000000	3249.000000	3364.000000	3481.000000	3600.000000	3721.000000	3844.000000	3969.000000	4096.000000	4225.000000	4356.000000	4489.000000	4624.000000	4761.000000	4900.000000	5041.000000	5184.000000	5329.000000	5476.000000	5625.000000	5776.000000	5929.000000	6084.000000	6241.000000	6400.000000	6561.000000	6724.000000	6889.000000	7056.000000	7225.000000	7396.000000	7569.000000	7744.000000	7921.000000	8100.000000	8281.000000	8464.000000	8649.000000	8836.000000	9025.000000	9216.000000	9409.000000	9604.000000	9801.000000
1.244730	4.487154	9.720858	16.935331	26.115981	37.244160	50.297186	65.248384	82.067124	100.718871	121.165234	143.364028	167.269339	192.831595	219.997642	248.710824	278.911077	310.535015	343.516034	377.784411	413.267417	449.889425	487.572034	526.234185	565.792294	606.160378	647.250193	688.971371	731.231565	773.936589	816.990575	860.296117	903.754433	947.265514	990.728293	1034.040799	1077.100325	1119.803591	1162.046914	1203.726372	1244.737974	1284.977833	1324.342332	1362.728298	1400.033167	1436.155163	1470.993458	1504.448348	1536.421418	1566.815712	1595.535894	1622.488415	1647.581672	1670.726174	1691.834692	1710.822419	1727.607117	1742.109274	1754.252240	1763.962377	1771.169193	1775.805480	1777.807439	1777.114814	1773.671006	1767.423196	1758.322455	1746.323849	1731.386543	1713.473900	1692.553566	1668.597563	1641.582361	1611.488958	1578.302941	1542.014556	1502.618755	1460.115248	1414.508547	1365.807998	1314.027813	1259.187090	1201.309830	1140.424945	1076.566257	1009.772500	940.087300	867.559160	792.241432	714.192288	633.474672	550.156263	464.309413	376.011090	285.342810	192.390563	97.244730	0.000000	-99.244730
1.488457	4.966688	10.408090	17.769841	26.993162	38.003674	50.711854	65.013586	80.790801	97.912205	116.234094	135.601244	155.847878	176.798701	198.270001	220.070800	242.004065	263.867961	285.457133	306.564031	326.980247	346.497873	364.910864	382.016404	397.616261	411.518123	423.536923	433.496120	441.228946	446.579612	449.404457	449.573036	446.969146	441.491779	433.055994	421.593710	407.054405	389.405727	368.634006	344.744662	317.762511	287.731969	254.717136	218.801783	180.089215	138.702031	94.781773	48.488457	0.000000	-50.488457	-102.765337	-156.603512	-211.761287	-267.983480	-325.002583	-382.540014	-440.307444	-498.008194	-555.338697	-611.990022	-667.649440	-722.002042	-774.732385	-825.526166	-874.071916	-920.062702	-963.197830	-1003.184538	-1039.739675	-1072.591355	-1101.480568	-1126.162762	-1146.409357	-1162.009213	-1172.770021	-1178.519619	-1179.107227	-1174.404590	-1164.307016	-1148.734326	-1127.631672	-1100.970262	-1068.747944	-1030.989678	-987.747874	-939.102601	-885.161655	-826.060499	-761.962055	-693.056369	-619.560129	-541.716045	-459.792101	-374.080660	-284.897453	-192.580422	-97.488457	-0.000000	99.488457
1.730188	5.435144	11.052988	18.486018	27.602038	38.236166	50.193099	63.249822	77.158703	91.650958	106.440428	121.227636	135.704051	149.556537	162.471897	174.141482	184.265795	192.559024	198.753467	202.603765	203.890916	202.425985	198.053493	190.654415	180.148751	166.497636	149.704960	129.818459	106.930268	81.176915	52.738753	21.838828	-11.258818	-46.251384	-82.800085	-120.533423	-159.050930	-197.927349	-236.717205	-274.959719	-312.184010	-347.914531	-381.676685	-413.002538	-441.436593	-466.541523	-487.903838	-505.139373	-517.898570	-525.871465	-528.792329	-526.443896	-518.661133	-505.334487	-486.412577	-461.904282	-431.880192	-396.473398	-355.879595	-310.356488	-260.222499	-205.854768	-147.686461	-86.203414	-21.940115	44.524923	112.574362	181.557778	250.797867	319.597076	387.244579	453.023541	516.218588	576.123416	632.048443	683.328443	729.330060	769.459142	803.167785	829.961043	849.403188	861.123481	864.821362	860.271006	847.325177	825.918343	796.068993	757.881117	711.544842	657.336174	595.615854	526.827324	451.493799	370.214472	283.659873	192.566417	97.730188	0.000000	-99.730188
1.968954	5.889159	11.647253	19.067933	27.918156	37.912790	48.721596	59.977375	71.285112	82.231916	92.397529	101.365178	108.732516	114.122423	117.193401	117.649337	115.248397	109.810848	101.225607	89.455352	74.540066	56.598897	35.830264	12.510181	-13.011210	-40.314848	-68.919636	-98.290876	-127.850121	-156.986247	-185.067554	-211.454660	-235.513919	-256.631122	-274.225180	-287.761510	-296.764849	-300.831215	-299.638741	-292.957152	-280.655648	-262.709001	-239.201699	-210.330014	-176.401888	-137.834611	-95.150260	-48.968954	-0.000000	50.968954	103.084580	155.442150	207.101197	257.102285	304.484589	348.303962	387.651174	421.669950	449.574483	470.666070	484.348534	490.142111	487.695523	476.795945	457.376661	429.522189	393.470740	349.613911	298.493540	240.795736	177.342136	109.078471	37.060622	-37.561652	-113.563055	-189.662875	-264.546546	-336.888309	-405.374551	-468.727446	-525.728451	-575.241243	-616.233666	-647.798280	-669.171105	-679.748206	-679.099756	-666.981308	-643.341990	-608.329447	-562.291367	-505.773498	-439.514144	-364.435152	-281.629508	-192.345681	-97.968954	-0.000000	99.968954
2.203823	6.325510	12.183146	19.501648	27.923025	37.019920	46.311990	55.284553	63.408872	70.163368	75.055023	77.640217	77.544263	74.478916	68.257215	58.805086	46.169229	30.520932	12.155598	-8.512121	-30.957510	-54.559115	-78.615852	-102.367445	-125.017593	-145.759193	-163.800833	-178.393737	-188.858304	-194.609358	-195.179277	-190.238186	-179.610499	-163.287170	-141.433139	-114.389604	-82.670889	-46.955851	-8.073915	33.013981	75.239096	117.452684	158.457142	197.039669	232.007501	262.223708	286.642512	304.343040	314.560498	316.713747	310.428386	295.554531	272.178636	240.628830	201.473461	155.512686	103.763183	47.436227	-12.090406	-73.306056	-134.605518	-194.331112	-250.817387	-302.437261	-347.648325	-385.037995	-413.366232	-431.604541	-438.970096	-434.953883	-419.341962	-392.229074	-354.024047	-305.446650	-247.515797	-181.529237	-109.035082	-31.795800	48.254504	129.058492	208.488471	284.402374	354.701391	417.387686	470.620629	512.769972	542.464453	558.634397	560.547050	547.833523	520.506443	478.967666	424.005634	356.782245	278.809404	191.915686	98.203823	0.000000	-100.203823
2.433902	6.741156	12.653618	19.775570	27.604864	35.560277	43.013734	49.325814	53.882778	56.133255	55.622712	52.023924	45.161805	35.031215	21.806678	5.843283	-12.331513	-32.035081	-52.455254	-72.683425	-91.753801	-108.687122	-122.536955	-132.436474	-137.643559	-137.582070	-131.877268	-120.383534	-103.202872	-80.693022	-53.464440	-22.365888	11.541136	47.018394	82.696124	117.125819	148.838544	176.406454	198.504982	213.973042	221.868615	221.517196	212.550807	194.935620	168.986645	135.368459	95.081480	49.433902	0.000000	-51.433902	-102.933953	-152.491460	-198.101001	-237.840942	-269.953142	-292.918580	-305.525730	-306.928679	-296.692381	-274.822837	-241.780579	-198.476444	-146.249335	-86.826367	-22.266506	45.110472	112.807280	178.241676	238.844857	292.161928	335.950554	368.273834	387.583610	392.790694	383.318949	359.140700	320.791660	269.364303	206.479445	134.236639	55.144847	-27.964359	-112.038083	-193.914243	-270.440457	-338.595199	-395.606580	-439.064108	-467.018943	-478.068531	-471.422042	-446.943672	-405.171699	-347.312077	-275.206301	-191.274277	-98.433902	-0.000000	100.433902
2.658356	7.133267	13.052424	19.880741	26.959134	33.553451	38.910300	42.316024	43.154803	40.961854	35.467926	26.631826	14.658356	0.000000	-16.658356	-34.431249	-52.279552	-69.070004	-83.643977	-94.891459	-101.825729	-103.654031	-99.839646	-90.151117	-74.695054	-53.929807	-28.658356	-0.000000	30.658356	61.729230	91.506681	118.259267	140.328820	156.229467	164.741158	164.992039	156.524489	139.340380	113.922183	81.227789	42.658356	0.000000	-44.658356	-89.027212	-130.733809	-167.448530	-197.013662	-217.567474	-227.656587	-226.330047	-213.209332	-188.529643	-153.149311	-108.525770	-56.658356	-0.000000	58.658356	116.325193	169.960937	216.637793	253.698505	278.905482	290.572015	287.668055	269.894174	237.718906	192.376439	135.823752	70.658356	0.000000	-72.658356	-143.623175	-209.188066	-265.827056	-310.383348	-340.243490	-353.487444	-349.006062	-326.579017	-286.908169	-231.603568	-163.121733	-84.658356	-0.000000	86.658356	170.921157	248.415194	315.016319	367.068191	401.581498	416.402873	410.344070	383.263860	336.097432	270.830696	190.419715	98.658356	0.000000	-100.658356
2.876410	7.499263	13.374225	19.811073	25.988859	31.035762	34.116710	34.521033	31.742249	25.542594	15.996015	3.505021	-11.211129	-27.157073	-43.128604	-57.801973	-69.838733	-77.998052	-81.247543	-78.863410	-70.511233	-56.299918	-36.803182	-13.045307	13.549446	41.241505	68.089780	92.087111	111.307979	124.057728	129.012026	125.335567	112.770144	91.684161	63.078200	28.544340	-9.819732	-49.537384	-87.912893	-122.214172	-149.865990	-168.640110	-176.828475	-173.386338	-158.033899	-131.307633	-94.555801	-49.876410	-0.000000	51.876410	102.294160	147.763458	185.004206	211.180564	224.112598	222.449469	205.790818	174.746256	130.926892	76.867388	15.881855	-48.138404	-110.973036	-168.350829	-216.239640	-251.128391	-270.281494	-271.947457	-255.506063	-221.542380	-171.840570	-109.295794	-37.748117	38.252256	113.734117	183.630432	243.118258	287.950631	314.757642	321.295469	306.625225	271.207811	216.906386	146.894163	65.471616	-22.196567	-110.408757	-193.297191	-265.218179	-321.135775	-356.972869	-369.905311	-358.578043	-323.227032	-265.696866	-189.350697	-98.876410	-0.000000	100.876410
3.087356	7.836833	13.614660	19.563498	24.704700	28.059459	28.775504	26.245074	20.200512	10.775803	-1.474270	-15.601445	-30.337050	-44.205208	-55.666154	-63.276030	-65.847284	-62.593002	-53.239436	-38.093505	-18.055964	5.424016	30.451515	54.838697	76.295505	92.641620	102.020310	103.093704	95.199889	78.455006	53.787997	22.901443	-11.841362	-47.596066	-81.270109	-109.789679	-130.377796	-140.818541	-139.682723	-126.492823	-101.809698	-67.229990	-25.290824	20.713353	66.988855	109.555596	144.588894	168.760922	179.551503	175.499585	156.371064	123.225169	78.370060	25.207720	-32.021978	-88.578965	-139.615572	-180.591513	-207.675769	-218.099964	-210.430975	-184.736643	-142.626952	-87.163443	-22.640795	45.744196	112.310893	171.366689	217.693277	247.005839	256.344880	244.365211	211.494535	159.944592	93.570114	17.583793	-61.851972	-138.124642	-204.721974	-255.787474	-286.633559	-294.167601	-277.192440	-236.552827	-175.111762	-97.554863	-10.035548	80.312321	165.955818	239.590980	294.765125	326.440486	331.450075	308.804823	259.822872	188.066390	99.087356	-0.000000	-101.087356
